exp_name,task_type,hashed_id,feedback
pilotv2,training,cc9f009845ae997eb4d868541933ce9a,I just stared at the examples and looked for a pattern.
pilotv2,training,e6b45b21877b8791f9279479d257be55,I just tried to compare what was different in the outputs for all three and seeing how the variations matched up and tried to see a pattern if I could. 
pilotv2,training,0ffe5df03418291a6f16b4608d2b28fc,I was very confused and this did not go like the test cube went. I thought I completed that correctly and then when the task started it was completely different the the test sample.
pilotv2,training,0b565a53e11d471ed7ea2725448c2671,"These varied. from easy to hard. I just tried to study the examples in order to determine the rule, and then sometimes use a little trial and error to test out my theories."
pilotv2,training,3f1f013bd947cfdcf603684dfc2aa6b0,This experiment was easier than I thought it would be while still being challenging and engaging.  I really enjoyed it!  The grids were fun to study and try to learn the pattern.  I wish there were more HITs like this on Mturk.  I feel like my brain just received a fun aerobic workout!
pilotv2,training,bb2402c842bdb4f8ef50c17cfe05996f,"The only strategy I really used was to carefully look at the examples and noted the changes that were consistent with each example. Fairly easy to solve, but fun!"
pilotv2,training,a938ac4a5d85ac41cf620a1ce6041488,I mainly copied the pattern shown and gave attention to what changed between the inputs and outputs
pilotv2,training,262b15c895e7c049f634926358bdf1f9,My strategy was mostly just looking at the examples provided and trying to determine what the pattern was. 
pilotv2,training,0d4a0f8ff95703ca2eb155521d9f612c,Thanks for the opportunity
pilotv2,training,0138e26b1db21b7448ede3f6b41368a7,Verbalizing the solutions was difficult at times. But figuring out the patterns was very enjoyable. Thank you for letting me be a part of this experiment.
pilotv2,training,7128284d1b7e5361bcfcc07ad78af861,"I don't think I did very well on this. I did the best I could. I tried to replicate the rule that I found in the examples, but on several trials, those rules were not clear to me."
pilotv2,training,2509dc47b16a9e816dac2f90a989249d,"The first puzzle, I saw where my error was, as it was a block I left behind not noticing my mistake, but after that, I was able to really start to see the full pattern clues for most of the puzzles to get my test output to be correct.  I looked at all the examples, and attempted to identify patterns or the rules going on within them to draw my test output to reflect what was done in the examples."
pilotv2,training,939f2a5e75b338cfe4a50f53b3d638f5,"I copied the input then tried to figure out what the rule was based on the size and shape that changed. I looked at both the inner shape and the color of each. The changes varied with each trial, so I tried to look for major differences between the first and second pictures. "
expv2,training,802c407d4568ef19026e16478fae4bdb,Kind of fun. I just looked for patterns and tried to replicate them correctly. Some were simpler than others.
expv2,training,2123a17da297fccbe7e2623903b25517,I studied the outputs in order to understand the pattern that had to be implemented upon the input. I'm still frustrated I couldn't seem to figure out the 3rd one.
expv2,training,cfa501159cb573e76f3df064e988e130,It was very challenging. I tried to look for common patterns between the different sets of examples. The timer could have been a bit longer because I had to rush at the end doing the 5th task and I could have used a bit more time to try to figure out the pattern. Thank you.
expv2,training,6c315540c490be5d85dd60c53dbbea4b,I was an interesting and enjoying task.
expv2,training,563bc95416aa70409c722b36bf1a56e5,The first task was way harder than the rest and almost made me quit the experiment.  I wasn't even totally sure what I would be doing yet and that one made it seem like the rest would be impossibly difficult. That one probably should have been last or we should have had a few test runs that were medium to hard difficulty.
expv2,training,3813ca0ba11b09e86979c470f0e6725e,I thought it was pretty straight forward. It would be good to know if the person I am describing the solution to can only see the test input I am making a solution to or if they can see all the tests and outputs like I can. 
expv2,training,021ad507747f3ad21be4d68af04963d8,I tried to look at the example input and outputs and figure out the connections with each example.
expv2,training,5534fae33ff80a4af7528a52f9a29b7d,much more interesting and our brain is more thinking this experiment well.
expv2,training,e7406f84ddb178123490ae6e84c827af,"This was one of the most fun and engaging activities on this site. To find a solution for each puzzle, I tried to copy and find a pattern on the left and then incorporate the found pattern to match my own puzzle on the right."
expv2,training,60848bcbc8608e23059854643a85fc03,"I thought the practice trial was really different from the main task. Once I figured that one out, I didn't think I'd have as much trouble as I did, but it was kind of deceiving in that sense."
expv2,training,feb1831867cdaae8dceae64cfc5d1d30,"I tried to find a pattern based on the examples given. Once I found a pattern, I tried to see if the pattern works for all of the given examples. if so, I used the pattern to create my output. It was fun trying to solve all of these puzzles, hope there are more HITs like this in the future, it was fun."
expv2,training,1337f45837efc2348db7048836e9c2c7,I didn't really use a set strategy.  I looked at the examples and tried to deduce the answer accordingly.  I think this was actually really fun and interesting.
expv2,training,a22e4c58264de099a0caf3d42b6dabd3,First I looked at all of the examples and tried to find a common rule. If it was obvious I would just complete the output and submit it. If I was having a hard time I would play around in the output trying to imitate an example until I realized what the rule was.
expv2,training,80823be5b5aad16ddfbb78763733f2e6,"I first tried to assess the overarching theme that was being presented in each of the test inputs and outputs. Once I established a working idea of what I felt was a viable pattern, I then configured each output in the way that I thought best represented each example. The first block was a bit of a struggle for me, but once I figured out how to decipher the first puzzle, the subsequent puzzles became easier to do."
expv2,training,45107ae113142d97e8a1d4bc7f469a83,I quite enjoyed this and will gladly complete any additional ones that you post.  I simply looked for patters in the input/output examples.  They were quite easy to spot so there wasn't really too much deliberation.  It was the writing portion that tripped me up as it can be hard to describe what I'm thinking so that another person would be able to understand it.
expv2,training,d25891353b86d0f06d559f652e2bdaf5,"The only strategy I used was to try to find the pattern in the examples and replicate it. For the height and width of the grids I simply matched the reference. The trick was in finding what pattern or rule was going on and following it. There must have been a pattern in the all-gray one that I was not able to find. Engaging task, thank you. "
expv2,training,54c0be96e41b21eea0aea9a823816606,It was an excellent and interesting task.
expv2,training,ece729ac837a299b91b77a26ca7aef70,This task is very nice and completed successfully.
expv2,training,559a93ee16491182c746993714b7785c,difficult task 
expv2,training,6163eae42f7d15eb1810b2c6de68072a,Yes. I can understanding. This experiment was successful.
expv2,training,4ae96dd707d46e512b414e0018ecf502,"I first studied the input and outputs, trying to decipher the patterns. After I was confident of what the pattern was, then I applied it to the box I needed to. If it wasn't immediately obvious (like the green and black round) then I started counting and breaking up the patterns into pieces."
